h3_index,h3_resolution,hex_lat,hex_lon,expected_unit_count,max_p_any_unit,contributing_units
851e5813fffffff,5,45.7295,30.2936,5.6e-05,5.4e-05,2
851e4203fffffff,5,47.5445,29.0376,0.0,0.0,1
851e5b77fffffff,5,44.3036,31.2186,0.000271,0.000252,3
851e510ffffffff,5,46.5568,28.207,0.0,0.0,1
851e5b67fffffff,5,44.1597,31.3092,0.000283,0.000262,3
851e4353fffffff,5,47.3308,30.0654,6e-06,3e-06,2
851e5a27fffffff,5,44.5303,30.2353,7.9e-05,7.9e-05,1
851eed83fffffff,5,45.2554,27.8221,1e-06,1e-06,1
851e5aa3fffffff,5,44.958,29.9548,5.1e-05,5.1e-05,1
851e5ebbfffffff,5,45.9651,29.0593,6e-06,6e-06,1
851e517bfffffff,5,46.3108,27.9448,0.0,0.0,1
852d21b3fffffff,5,44.0155,31.3995,0.000289,0.000266,3
851e5e63fffffff,5,45.3146,28.8603,6e-06,6e-06,1
851eed2bfffffff,5,44.5503,28.3104,2e-06,2e-06,1
851ee9c3fffffff,5,44.0303,28.0238,1e-06,1e-06,1
851e5b0ffffffff,5,44.4473,31.1277,0.000252,0.000237,3
851e406bfffffff,5,47.8646,29.9093,3e-06,2e-06,2
851ee9d7fffffff,5,44.1568,28.1512,1e-06,1e-06,1
851e5c4ffffffff,5,46.2093,29.3232,7e-06,7e-06,2
851eed17fffffff,5,44.9742,28.0185,1e-06,1e-06,1
851e5e4ffffffff,5,45.3484,28.4061,2e-06,2e-06,1
851e5327fffffff,5,45.6449,27.982,1e-06,1e-06,1
851e587bfffffff,5,45.2029,30.2174,7e-05,6.9e-05,2
851e426bfffffff,5,47.0271,28.9677,1e-06,1e-06,1
851e5ecffffffff,5,45.753,28.3404,2e-06,2e-06,1
851eed97fffffff,5,45.3803,27.9511,1e-06,1e-06,1
851e5a3bfffffff,5,44.5692,29.7876,4e-05,4e-05,1
851e5167fffffff,5,46.2788,28.4051,1e-06,1e-06,1
851e5bcffffffff,5,44.6328,30.5898,0.00013,0.000129,3
851e5b7bfffffff,5,44.2027,30.8655,0.000169,0.000166,2
851e5cbbfffffff,5,46.8135,29.9891,1e-05,8e-06,2
851e5a8ffffffff,5,44.9959,29.5043,2.4e-05,2.4e-05,1
851e4217fffffff,5,47.6643,29.1719,0.0,0.0,2
851e5aa7fffffff,5,44.9384,30.1797,7.2e-05,7.2e-05,2
851e580ffffffff,5,45.4463,30.4814,8.7e-05,8.6e-05,2
851e5b63fffffff,5,44.1814,31.0875,0.00022,0.000211,3
852d21b7fffffff,5,44.1376,31.5307,0.000366,0.000318,3
851e5e67fffffff,5,45.2971,29.087,1e-05,1e-05,1
851e43c3fffffff,5,47.5883,30.1039,5e-06,3e-06,2
851eed2ffffffff,5,44.534,28.5355,4e-06,4e-06,1
851e5a23fffffff,5,44.55,30.0116,5.7e-05,5.7e-05,1
851e5eb7fffffff,5,46.0691,29.4198,1e-05,1e-05,2
851e5b13fffffff,5,44.734,30.9448,0.000205,0.000197,3
851e406ffffffff,5,47.8448,30.1427,4e-06,3e-06,2
851ee9dbfffffff,5,44.0457,27.7998,1e-06,1e-06,1
851e5c53fffffff,5,46.4888,29.1289,3e-06,3e-06,1
851e532bfffffff,5,45.5355,27.6242,0.0,0.0,1
851e5ed3fffffff,5,46.0324,28.1433,1e-06,1e-06,1
851eed9bfffffff,5,45.2704,27.5946,0.0,0.0,1
851e5117fffffff,5,46.8178,28.2391,0.0,0.0,1
851eed13fffffff,5,44.9896,27.7919,1e-06,1e-06,1
851e5e4bfffffff,5,45.3646,28.1787,1e-06,1e-06,1
851e5877fffffff,5,45.3044,30.5748,0.000107,0.000106,2
851e582bfffffff,5,45.2835,30.8001,0.000145,0.000141,3
851e4267fffffff,5,47.1297,29.333,1e-06,1e-06,2
851e435bfffffff,5,47.2116,29.9305,5e-06,3e-06,2
851e5aabfffffff,5,44.835,29.824,4.2e-05,4.2e-05,1
851e5163fffffff,5,46.295,28.1751,1e-06,1e-06,1
851e5bcbfffffff,5,44.6532,30.3661,9.6e-05,9.6e-05,2
851e5a8bfffffff,5,45.0143,29.2787,1.6e-05,1.6e-05,1
851e5e6bfffffff,5,45.1908,28.7302,5e-06,5e-06,1
851e43c7fffffff,5,47.5681,30.3362,6e-06,4e-06,2
851eed33fffffff,5,44.8171,28.3421,2e-06,2e-06,1
851e5b17fffffff,5,44.7125,31.1682,0.00027,0.000251,3
851e580bfffffff,5,45.4666,30.2554,6.4e-05,6.3e-05,2
851e4073fffffff,5,48.1205,29.9476,1e-06,1e-06,2
851e5c57fffffff,5,46.4707,29.3588,5e-06,5e-06,2
851e532ffffffff,5,45.5204,27.8525,1e-06,1e-06,1
851e5ed7fffffff,5,46.0163,28.3727,1e-06,1e-06,1
851e5a43fffffff,5,44.4999,28.985,9e-06,9e-06,1
851eed7bfffffff,5,44.4556,27.7321,1e-06,1e-06,1
851e5eb3fffffff,5,46.0874,29.1911,6e-06,6e-06,1
851e5b83fffffff,5,44.9985,30.9848,0.000205,0.000196,3
851e5cc3fffffff,5,46.7494,29.164,2e-06,2e-06,2
851e5e03fffffff,5,45.7194,28.797,4e-06,4e-06,1
851ee9bbfffffff,5,44.1073,28.8229,6e-06,6e-06,1
851e5aaffffffff,5,44.8157,30.0487,6e-05,6e-05,1
851eed0ffffffff,5,44.7077,27.9878,1e-06,1e-06,1
851e5e47fffffff,5,45.4724,28.536,3e-06,3e-06,1
851e589bfffffff,5,46.0117,30.1044,3.2e-05,3.1e-05,2
851e5873fffffff,5,45.3248,30.3493,7.9e-05,7.8e-05,2
851e4263fffffff,5,47.1479,29.1011,1e-06,1e-06,2
851e5e6ffffffff,5,45.1735,28.9567,8e-06,8e-06,1
851e43cbfffffff,5,47.4695,29.9685,4e-06,2e-06,2
851eed37fffffff,5,44.8006,28.5679,4e-06,4e-06,1
851e5b1bfffffff,5,44.612,30.8132,0.000175,0.00017,3
851e5bc7fffffff,5,44.755,30.7211,0.000155,0.000152,3
851e4077fffffff,5,48.1006,30.1817,2e-06,2e-06,2
851e5c5bfffffff,5,46.367,28.9965,3e-06,3e-06,1
851e5a87fffffff,5,45.1191,29.635,2.9e-05,2.9e-05,1
851e5333fffffff,5,45.7999,27.6541,0.0,0.0,1
851e5edbfffffff,5,45.9087,28.013,1e-06,1e-06,1
851eeda3fffffff,5,45.0831,28.374,3e-06,3e-06,1
851e5a47fffffff,5,44.4822,29.2094,1.4e-05,1.4e-05,1
851e5b87fffffff,5,44.9769,31.2089,0.000271,0.00025,3
851e5c9bfffffff,5,46.9909,29.4307,3e-06,2e-06,2
851e5cc7fffffff,5,46.7312,29.3946,3e-06,3e-06,2
851e4223fffffff,5,47.3696,29.6014,2e-06,1e-06,2
851e5b5bfffffff,5,44.3872,30.3282,8.8e-05,8.8e-05,1
851e5e07fffffff,5,45.702,29.0249,7e-06,7e-06,1
851e5a1bfffffff,5,44.7486,29.2439,1.6e-05,1.6e-05,1
851eed77fffffff,5,44.5663,28.0852,1e-06,1e-06,1
851e5ab3fffffff,5,45.1001,29.8606,4.2e-05,4.2e-05,1
851e5eaffffffff,5,45.8066,29.3841,1.2e-05,1.2e-05,1
851e58dbfffffff,5,45.788,29.6119,1.8e-05,1.8e-05,2
851e5e73fffffff,5,45.4555,28.7635,5e-06,5e-06,1
851ee9b7fffffff,5,44.215,29.1752,1.2e-05,1.2e-05,1
851e43cffffffff,5,47.4496,30.2006,6e-06,3e-06,2
851eed3bfffffff,5,44.6919,28.2135,2e-06,2e-06,1
851ee8a7fffffff,5,44.1876,27.7025,0.0,0.0,1
851e407bfffffff,5,48.0024,29.8115,1e-06,1e-06,2
851eed0bfffffff,5,44.723,27.7619,1e-06,1e-06,1
851e5e43fffffff,5,45.4889,28.3084,2e-06,2e-06,1
851e586ffffffff,5,45.0404,30.5359,0.000115,0.000113,3
851e5337fffffff,5,45.7847,27.8831,1e-06,1e-06,1
851eeda7fffffff,5,45.0666,28.6005,4e-06,4e-06,1
851e5a4bfffffff,5,44.375,28.8561,7e-06,7e-06,1
851e5bc3fffffff,5,44.7757,30.4972,0.000115,0.000114,3
851e5b8bfffffff,5,44.8769,30.8528,0.000179,0.000174,3
851e5123fffffff,5,46.5237,28.6684,1e-06,1e-06,1
851e5ccbfffffff,5,46.6281,29.0312,2e-06,2e-06,1
851e5a83fffffff,5,45.1377,29.4091,2e-05,2e-05,1
851e4227fffffff,5,47.3504,29.8335,4e-06,2e-06,2
851e5e0bfffffff,5,45.5961,28.6663,4e-06,4e-06,1
851e5ab7fffffff,5,45.0806,30.0859,6e-05,6e-05,2
851e5803fffffff,5,45.5881,30.3877,7.1e-05,6.9e-05,2
851e5c97fffffff,5,47.0921,29.796,4e-06,3e-06,2
852d25bbfffffff,5,44.0163,29.9382,4.3e-05,4.3e-05,1
851e5b57fffffff,5,44.4897,30.682,0.000145,0.000143,3
851e5e77fffffff,5,45.4382,28.9907,8e-06,8e-06,1
851e43d3fffffff,5,47.7266,30.0068,3e-06,2e-06,2
851e5a17fffffff,5,44.854,29.5991,2.9e-05,2.9e-05,1
851eed73fffffff,5,44.5818,27.8597,1e-06,1e-06,1
851e5b23fffffff,5,44.4033,31.5722,0.000434,0.000358,3
851e5eabfffffff,5,45.8247,29.1562,8e-06,8e-06,1
851e58d7fffffff,5,45.8905,29.9717,3e-05,2.9e-05,2
852d2587fffffff,5,44.0354,29.7156,3e-05,3e-05,1
851e5c63fffffff,5,46.1718,29.7808,1.6e-05,1.5e-05,2
851eedabfffffff,5,44.9583,28.2449,2e-06,2e-06,1
851ee9b3fffffff,5,44.2326,28.9514,8e-06,8e-06,1
851e5a4ffffffff,5,44.3576,29.0803,1.1e-05,1.1e-05,1
851e5b8ffffffff,5,44.8556,31.0767,0.000238,0.000224,3
851e5127fffffff,5,46.5065,28.8987,2e-06,2e-06,1
851e5ccffffffff,5,46.6102,29.2615,3e-06,3e-06,2
851eed07fffffff,5,44.8331,28.1162,1e-06,1e-06,1
851e422bfffffff,5,47.2499,29.467,2e-06,1e-06,2
851e439bfffffff,5,47.8246,30.3758,5e-06,4e-06,2
851e583bfffffff,5,45.4257,30.7072,0.000119,0.000116,3
851e5e0ffffffff,5,45.5789,28.894,6e-06,6e-06,1
851e53a7fffffff,5,46.0481,27.9138,0.0,0.0,1
851e586bfffffff,5,45.0607,30.311,8.4e-05,8.3e-05,2
851e5abbfffffff,5,44.9772,29.7296,3.5e-05,3.5e-05,1
851ee983fffffff,5,44.2665,28.5033,3e-06,3e-06,1
851e5e7bfffffff,5,45.3317,28.6333,4e-06,4e-06,1
851e43d7fffffff,5,47.7066,30.2396,5e-06,3e-06,2
851ee8affffffff,5,44.0606,27.5756,0.0,0.0,1
851e5c93fffffff,5,47.1111,29.5646,3e-06,2e-06,2
851e5c67fffffff,5,46.1524,30.0093,2.3e-05,2.2e-05,2
852d25b7fffffff,5,44.2835,29.9748,5.1e-05,5.1e-05,1
851e41c3fffffff,5,48.4087,31.0619,1e-05,9e-06,2
851e5b53fffffff,5,44.5102,30.4588,0.000108,0.000108,1
851eedaffffffff,5,44.942,28.4711,3e-06,3e-06,1
851e5a13fffffff,5,44.8724,29.3739,2e-05,2e-05,1
851e5a53fffffff,5,44.6419,28.8894,8e-06,8e-06,1
851eed6ffffffff,5,44.2987,28.0544,1e-06,1e-06,1
851e5ea7fffffff,5,45.9287,29.516,1.3e-05,1.3e-05,2
851e5b93fffffff,5,45.1411,30.8926,0.000174,0.000168,3
851e512bfffffff,5,46.4014,28.5366,1e-06,1e-06,1
851e58d3fffffff,5,45.9098,29.744,2.1e-05,2e-05,2
851e5cd3fffffff,5,46.8884,29.066,1e-06,1e-06,1
851e422ffffffff,5,47.231,29.6989,3e-06,2e-06,2
851e5e13fffffff,5,45.8597,28.6995,3e-06,3e-06,1
851ee987fffffff,5,44.2498,28.7275,5e-06,5e-06,1
851eed03fffffff,5,44.8487,27.89,1e-06,1e-06,1
851e5e3bfffffff,5,45.5613,29.1215,9e-06,9e-06,1
851e5867fffffff,5,45.1621,30.6678,0.00013,0.000128,3
851e43dbfffffff,5,47.608,29.8713,3e-06,2e-06,2
851eed47fffffff,5,44.5969,27.6341,0.0,0.0,1
851e5b2bfffffff,5,44.2817,31.4406,0.000352,0.000309,3
851e5bbbfffffff,5,44.8338,31.3002,0.000313,0.000282,3
851e5c6bfffffff,5,46.0504,29.6482,1.5e-05,1.4e-05,2
851e5a7bfffffff,5,44.3397,29.3042,1.7e-05,1.7e-05,1
851eedb3fffffff,5,45.224,28.2765,2e-06,2e-06,1
851e5a57fffffff,5,44.6244,29.1143,1.2e-05,1.2e-05,1
851e5b97fffffff,5,45.1197,31.1172,0.000229,0.000216,3
851e512ffffffff,5,46.3845,28.7667,2e-06,2e-06,1
851e5c8ffffffff,5,46.8329,29.7587,6e-06,5e-06,2
851e5cd7fffffff,5,46.8704,29.2971,2e-06,2e-06,2
852d25b3fffffff,5,44.1596,29.845,4e-05,4e-05,1
851e4233fffffff,5,47.5079,29.5035,2e-06,1e-06,2
851e5843fffffff,5,45.3643,29.8974,3.9e-05,3.9e-05,2
851e5e17fffffff,5,45.8424,28.928,5e-06,5e-06,1
851e5b4ffffffff,5,44.2235,30.6432,0.000129,0.000128,2
851e53affffffff,5,45.9242,27.7838,0.0,0.0,1
851e5ac3fffffff,5,44.9081,28.923,8e-06,8e-06,1
851e5a0ffffffff,5,44.5881,29.5634,2.8e-05,2.8e-05,1
851eed6bfffffff,5,44.3141,27.8297,1e-06,1e-06,1
851ee98bfffffff,5,44.1407,28.3753,2e-06,2e-06,1
851e5ea3fffffff,5,45.9471,29.2878,9e-06,9e-06,1
852d2527fffffff,5,44.0798,30.7349,0.000135,0.000134,2
851e5c03fffffff,5,46.5729,29.7216,9e-06,8e-06,2
851e58cffffffff,5,45.6278,29.9344,3.6e-05,3.5e-05,2
851e5e83fffffff,5,46.1225,28.733,2e-06,2e-06,1
851e51bbfffffff,5,46.9398,28.3713,0.0,0.0,1
851ee8b7fffffff,5,44.3291,27.6048,0.0,0.0,1
851e5b2ffffffff,5,44.2593,31.6622,0.00046,0.000372,3
851e5c6ffffffff,5,46.0313,29.8764,2.2e-05,2.1e-05,2
851e41cbfffffff,5,48.2927,30.9239,9e-06,8e-06,2
851e4393fffffff,5,47.9422,30.5122,6e-06,5e-06,2
851e5e37fffffff,5,45.6658,29.4801,1.6e-05,1.6e-05,1
851e5863fffffff,5,45.1827,30.4428,9.6e-05,9.5e-05,2
851eedb7fffffff,5,45.2076,28.5035,3e-06,3e-06,1
851e5a5bfffffff,5,44.5171,28.7604,6e-06,6e-06,1
851e5b9bfffffff,5,45.0197,30.7605,0.000154,0.000151,3
851e5133fffffff,5,46.6627,28.5697,1e-06,1e-06,1
851e5bb7fffffff,5,44.9324,31.6561,0.000477,0.000378,3
851e5cdbfffffff,5,46.7672,28.9331,1e-06,1e-06,1
851e4237fffffff,5,47.489,29.7361,2e-06,1e-06,2
851e5847fffffff,5,45.3448,30.1234,5.7e-05,5.6e-05,2
851e5e1bfffffff,5,45.7364,28.5688,3e-06,3e-06,1
851e5a77fffffff,5,44.4455,29.6576,3.2e-05,3.2e-05,1
851e5ac7fffffff,5,44.8905,29.1486,1.3e-05,1.3e-05,1
851e4023fffffff,5,48.1973,30.5525,6e-06,5e-06,2
851ee98ffffffff,5,44.1242,28.5992,4e-06,4e-06,1
851e5c07fffffff,5,46.5536,29.9513,1.4e-05,1.2e-05,2
851e42a3fffffff,5,47.7652,29.5403,1e-06,1e-06,2
851e5c8bfffffff,5,46.8519,29.528,5e-06,4e-06,2
852d25affffffff,5,44.1206,30.2905,7.6e-05,7.6e-05,1
851e5e87fffffff,5,46.1051,28.9621,4e-06,4e-06,1
851eed4ffffffff,5,44.4705,27.5067,0.0,0.0,1
851e5b4bfffffff,5,44.2439,30.4206,9.6e-05,9.6e-05,1
851e5b33fffffff,5,44.547,31.4819,0.0004,0.000338,3
851e5a0bfffffff,5,44.6064,29.339,1.9e-05,1.9e-05,1
851eed67fffffff,5,44.4247,28.1822,2e-06,2e-06,1
852d2597fffffff,5,44.054,29.4928,2.1e-05,2.1e-05,1
851e5c73fffffff,5,46.3121,29.6848,1.2e-05,1.1e-05,2
851e58cbfffffff,5,45.647,29.7074,2.4e-05,2.4e-05,2
851e42bbfffffff,5,47.7837,29.3067,0.0,0.0,2
851e51b7fffffff,5,47.0445,28.7358,1e-06,1e-06,1
851eedbbfffffff,5,45.0992,28.1473,2e-06,2e-06,1
851ee9a7fffffff,5,44.0722,29.2697,1.4e-05,1.4e-05,1
851e403bfffffff,5,48.218,30.3185,3e-06,3e-06,2
851e5137fffffff,5,46.6457,28.8005,1e-06,1e-06,1
851e423bfffffff,5,47.3883,29.369,2e-06,1e-06,2
851e584bfffffff,5,45.2419,29.766,3.4e-05,3.4e-05,1
851e53b7fffffff,5,46.1873,27.8143,0.0,0.0,1
851e5e33fffffff,5,45.6841,29.2526,1.1e-05,1.1e-05,1
851e424ffffffff,5,47.1828,28.6367,0.0,0.0,1
851e5acbfffffff,5,44.7837,28.7935,7e-06,7e-06,1
851e4027fffffff,5,48.1762,30.7863,8e-06,7e-06,2
851ee993fffffff,5,44.4086,28.4071,3e-06,3e-06,1
851e5c0bfffffff,5,46.4521,29.5884,9e-06,8e-06,2
851e51a3fffffff,5,46.9231,28.6031,1e-06,1e-06,1
851e5bb3fffffff,5,44.9548,31.4326,0.000358,0.000311,3
851e42a7fffffff,5,47.7461,29.7737,2e-06,1e-06,2
851e5e8bfffffff,5,45.9997,28.6018,2e-06,2e-06,1
851e5a73fffffff,5,44.464,29.4337,2.2e-05,2.2e-05,1
851e5b37fffffff,5,44.5245,31.7042,0.000533,0.000406,3
851e5c77fffffff,5,46.2928,29.9137,1.7e-05,1.6e-05,2
851e41d3fffffff,5,48.5464,30.9657,7e-06,7e-06,2
851e5c87fffffff,5,46.9529,29.8927,7e-06,5e-06,2
851e5a63fffffff,5,44.3214,29.528,2.5e-05,2.5e-05,1
851e5b47fffffff,5,44.3463,30.7739,0.000159,0.000156,3
851e5ba3fffffff,5,44.8116,31.5235,0.000416,0.000347,3
851e513bfffffff,5,46.5405,28.4378,1e-06,1e-06,1
851e5a07fffffff,5,44.7117,29.6935,3.5e-05,3.5e-05,1
851eed63fffffff,5,44.4404,27.9573,1e-06,1e-06,1
851e5e9bfffffff,5,46.1394,28.5036,2e-06,2e-06,1
851e584ffffffff,5,45.2226,29.9918,4.9e-05,4.9e-05,2
851e58c7fffffff,5,45.7495,30.0666,3.9e-05,3.8e-05,2
851e5e23fffffff,5,45.5433,29.3488,1.4e-05,1.4e-05,1
851e42b7fffffff,5,47.884,29.6757,1e-06,1e-06,2
851e5acffffffff,5,44.7664,29.0188,1e-05,1e-05,1
851e51b3fffffff,5,47.0615,28.5038,0.0,0.0,1
851e402bfffffff,5,48.0802,30.4155,5e-06,4e-06,2
851e5c1bfffffff,5,46.5918,29.4917,6e-06,5e-06,2
851ee997fffffff,5,44.392,28.6317,4e-06,4e-06,1
851ee9a3fffffff,5,44.09,29.0464,9e-06,9e-06,1
851e4037fffffff,5,48.314,30.6899,5e-06,5e-06,2
851e5c0ffffffff,5,46.433,29.8179,1.2e-05,1.1e-05,2
851e51a7fffffff,5,46.906,28.8346,1e-06,1e-06,1
851e5adbfffffff,5,44.9253,28.6971,5e-06,5e-06,1
851e42abfffffff,5,47.646,29.4053,2e-06,1e-06,2
851e5e8ffffffff,5,45.9826,28.8307,4e-06,4e-06,1
851eed57fffffff,5,44.7379,27.5358,0.0,0.0,1
851e5e2ffffffff,5,45.4021,29.4445,1.8e-05,1.8e-05,1
851e585bfffffff,5,45.3835,29.6711,2.7e-05,2.7e-05,1
851e5b3bfffffff,5,44.4255,31.3501,0.00033,0.000295,3
851e5c7bfffffff,5,46.1908,29.5521,1e-05,1e-05,2
851e41d7fffffff,5,48.5244,31.2002,1e-05,1e-05,3
851e5baffffffff,5,44.6682,31.614,0.000477,0.000379,3
851e5a6ffffffff,5,44.1785,29.622,2.8e-05,2.8e-05,1
851e5a67fffffff,5,44.3027,29.7515,3.6e-05,3.6e-05,1
851e5c83fffffff,5,46.9722,29.6618,4e-06,3e-06,2
851e5853fffffff,5,45.5058,29.8026,3.1e-05,3.1e-05,2
852d25a7fffffff,5,44.2639,30.1979,7.1e-05,7.1e-05,1
851e5e27fffffff,5,45.5248,29.5758,2.1e-05,2.1e-05,1
851e5b43fffffff,5,44.367,30.5512,0.00012,0.000119,2
851e5ad3fffffff,5,45.0496,28.8268,7e-06,7e-06,1
851e402ffffffff,5,48.0594,30.6491,7e-06,6e-06,2
851e5a03fffffff,5,44.7304,29.4688,2.4e-05,2.4e-05,1
851ee99bfffffff,5,44.2828,28.279,2e-06,2e-06,1
852d2537fffffff,5,44.1004,30.5128,0.000102,0.000102,1
851e5c13fffffff,5,46.7125,29.625,6e-06,5e-06,2
851e51abfffffff,5,46.8014,28.4707,1e-06,1e-06,1
851e5e97fffffff,5,46.2449,28.8646,3e-06,3e-06,1
851e58c3fffffff,5,45.769,29.8394,2.7e-05,2.6e-05,2
851e42affffffff,5,47.6272,29.6384,2e-06,1e-06,2
851e5e93fffffff,5,46.2621,28.635,2e-06,2e-06,1
851e51affffffff,5,46.7845,28.702,1e-06,1e-06,1
851e5c17fffffff,5,46.6934,29.8552,9e-06,8e-06,2
851e4033fffffff,5,48.335,30.4556,3e-06,3e-06,2
851e5ad7fffffff,5,45.0321,29.0528,1e-05,1e-05,1
852d25a3fffffff,5,44.1403,30.0679,5.6e-05,5.6e-05,1
851e41dbfffffff,5,48.4304,30.8276,6e-06,6e-06,2
851e5e2bfffffff,5,45.4204,29.2177,1.2e-05,1.2e-05,1
851e5857fffffff,5,45.4864,30.0291,4.6e-05,4.5e-05,2
851eedc7fffffff,5,45.0045,27.5651,0.0,0.0,1
851e4247fffffff,5,47.3037,28.7699,0.0,0.0,1
851e5a6bfffffff,5,44.197,29.3987,1.9e-05,1.9e-05,1
851e5babfffffff,5,44.6905,31.3912,0.000357,0.000312,3
851e4523fffffff,5,49.0064,31.5218,1.5e-05,9e-06,5
851e452bfffffff,5,48.8919,31.3823,9e-06,9e-06,2
851e40cbfffffff,5,48.4325,29.28,0.0,0.0,1
851e45c7fffffff,5,49.3454,30.6185,1e-06,1e-06,1
851e45cbfffffff,5,49.2509,30.2419,1e-06,1e-06,1
851e40c7fffffff,5,48.5317,29.6522,1e-06,1e-06,1
851e455bfffffff,5,48.999,30.2021,1e-06,1e-06,1
851e4423fffffff,5,49.1549,29.8659,0.0,0.0,1
851e4563fffffff,5,48.7992,31.0078,5e-06,5e-06,1
851e40cffffffff,5,48.414,29.5156,0.0,0.0,1
851e405bfffffff,5,48.1773,29.2437,0.0,0.0,1
851e45cffffffff,5,49.2303,30.4793,1e-06,1e-06,1
851e6e9bfffffff,5,50.3868,31.6487,0.000186,6.6e-05,4
851e45c3fffffff,5,49.3662,30.3809,1e-06,1e-06,1
851e4427fffffff,5,49.1351,30.1034,1e-06,1e-06,1
851e4567fffffff,5,48.7771,31.2431,8e-06,8e-06,1
851e40c3fffffff,5,48.5506,29.4163,0.0,0.0,1
851e4557fffffff,5,49.0941,30.5774,2e-06,2e-06,1
851e45d3fffffff,5,49.5018,30.282,0.0,0.0,1
851e4057fffffff,5,48.2771,29.6146,1e-06,1e-06,1
851e6e8bfffffff,5,50.2518,31.7458,0.000198,7e-05,4
851e6363fffffff,5,49.7519,30.3224,0.0,0.0,1
851e442bfffffff,5,49.0385,29.728,0.0,0.0,1
851e456bfffffff,5,48.6837,30.8692,5e-06,5e-06,1
851e40d7fffffff,5,48.6683,29.5529,0.0,0.0,1
851e4003fffffff,5,48.3754,29.9862,1e-06,1e-06,1
851e45d7fffffff,5,49.4812,30.5202,1e-06,1e-06,1
851e4553fffffff,5,49.1148,30.3405,1e-06,1e-06,1
851e4503fffffff,5,49.1878,30.9532,3e-06,3e-06,1
851e6367fffffff,5,49.7312,30.5614,3e-06,1e-06,4
851e4053fffffff,5,48.2958,29.3795,0.0,0.0,1
851e442ffffffff,5,49.019,29.9652,1e-06,1e-06,1
851e456ffffffff,5,48.6619,31.1042,8e-06,8e-06,1
851e4007fffffff,5,48.3554,30.221,2e-06,2e-06,1
851e45bbfffffff,5,49.4164,31.2329,1.3e-05,4e-06,4
851e45dbfffffff,5,49.3866,30.1429,0.0,0.0,1
851e4287fffffff,5,47.9212,29.2077,0.0,0.0,1
851e4507fffffff,5,49.1658,31.1897,8e-06,4e-06,4
851e6e1bfffffff,5,50.0045,31.7004,0.000125,4.4e-05,4
851e40bbfffffff,5,48.6094,30.2606,2e-06,2e-06,1
851e636bfffffff,5,49.6372,30.1828,0.0,0.0,1
851e454ffffffff,5,48.8419,30.5365,2e-06,2e-06,1
851e4573fffffff,5,48.9362,30.9111,4e-06,4e-06,1
851e404ffffffff,5,48.0215,29.5774,1e-06,1e-06,1
851e400bfffffff,5,48.2578,29.8495,1e-06,1e-06,1
851e450bfffffff,5,49.0729,30.814,3e-06,3e-06,1
851e45b7fffffff,5,49.5072,31.6105,3.7e-05,1.2e-05,4
851e636ffffffff,5,49.6167,30.4215,0.0,0.0,1
851e63affffffff,5,50.2071,30.8848,2e-05,7e-06,4
851e4437fffffff,5,49.2709,30.0042,0.0,0.0,1
851e4577fffffff,5,48.9143,31.1468,6e-06,6e-06,1
851e40b7fffffff,5,48.705,30.6339,3e-06,3e-06,1
851e6e43fffffff,5,49.7793,31.4174,4.2e-05,1.4e-05,4
851e454bfffffff,5,48.8626,30.3004,1e-06,1e-06,1
851e400ffffffff,5,48.2381,30.0841,2e-06,2e-06,1
851e404bfffffff,5,48.0402,29.343,0.0,0.0,1
851e450ffffffff,5,49.0512,31.0502,4e-06,4e-06,1
851e457bfffffff,5,48.8208,30.7723,3e-06,3e-06,1
851e45b3fffffff,5,49.5301,31.3734,2.3e-05,7e-06,4
851e6e47fffffff,5,49.7563,31.6553,7.1e-05,2.4e-05,4
851e44a7fffffff,5,49.522,30.0436,0.0,0.0,1
851e6e13fffffff,5,50.1166,31.8425,0.000203,7.2e-05,4
851e4013fffffff,5,48.5124,29.8878,1e-06,1e-06,1
851e40b3fffffff,5,48.7259,30.3984,2e-06,2e-06,1
851e612bfffffff,5,50.6328,31.6942,0.00025,8.9e-05,4
851e4547fffffff,5,48.9576,30.675,2e-06,2e-06,1
851e4513fffffff,5,49.3241,30.8559,2e-06,2e-06,1
851e6377fffffff,5,49.8663,30.4624,3e-06,1e-06,4
851e4047fffffff,5,48.1399,29.7132,1e-06,1e-06,1
851e6e4bfffffff,5,49.6661,31.2764,2.4e-05,8e-06,4
851e6e7bfffffff,5,49.6203,31.7515,6.6e-05,2.2e-05,4
851e4017fffffff,5,48.4926,30.1232,1e-06,1e-06,1
851e45affffffff,5,49.2572,31.566,2.1e-05,6e-06,4
851e446ffffffff,5,48.8045,29.4533,0.0,0.0,1
851e63a7fffffff,5,50.3199,31.0263,3.6e-05,1.3e-05,4
851e4517fffffff,5,49.3023,31.0929,9e-06,3e-06,4
851e6e0ffffffff,5,49.8451,32.0347,0.000193,6.7e-05,4
851e4083fffffff,5,48.7661,29.9264,1e-06,1e-06,1
851e40affffffff,5,48.4516,30.5931,4e-06,4e-06,1
851e4543fffffff,5,48.9785,30.4387,2e-06,2e-06,1
851e4583fffffff,5,49.5744,30.8981,7e-06,2e-06,4
851e6167fffffff,5,50.5215,31.5512,0.000166,5.9e-05,4
851e633bfffffff,5,49.9803,30.6028,6e-06,2e-06,4
851e6e4ffffffff,5,49.6434,31.5141,4.1e-05,1.3e-05,4
851e44affffffff,5,49.4065,29.9047,0.0,0.0,1
851e4043fffffff,5,48.1588,29.4786,0.0,0.0,1
